arena,question_number,digits,target,level,equation,image_path
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/c174dc58-efb4-420e-b526-2d00c14cddab.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/9f18b97d-68a7-4fa8-9bcf-d8c5e103624e.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/3fb1d7b6-b059-47c1-8027-dcb9bea2e4c2.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/361b152d-3b61-4697-a275-71e611b640fb.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/2720a9b6-3516-46e4-a3d8-0a4b6eee747e.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/d5b4b38d-8c5b-4637-8652-f95c6dba6ecd.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/fbe467f6-e678-4922-b616-bf3368608c2a.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/891b4d76-00d9-4f2d-8bd7-c01f076957f1.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/6c914892-e8df-4491-bb56-19a7d911402d.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/6e8182a3-0f7f-45ff-a539-f991179cee70.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/57d568ff-64f0-4f63-8f8b-2278001edf60.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/d2a1bdef-b4e8-4cad-a97a-98cc9e4b4b38.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/698795a0-a423-4760-96ad-dd88a61c8cb8.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/7013b86a-12ce-4387-bc3e-e2c947bbcef8.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/86720ac8-96df-48e3-ad40-ddacaab71bf2.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/febebb7a-8fe5-4e32-9e0d-579f16523197.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/7c0055f9-3c6c-4536-ba7b-d1ecc90d2c89.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/1447afc5-c9c6-404c-9358-612c2260e9dd.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/03179b54-cb59-4ee6-97ee-48533743c4cd.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/342ed2a8-cfe0-42ae-b3ee-5ce786aca59d.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/81ea632d-f2f8-47da-9ad8-fba92be27358.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/b56ecc3a-1ff2-45db-b1a4-6b98a1a4ad0f.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/96cf2f94-1c1f-42b9-be9d-2134de42682b.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/4fb6820c-4f51-40dd-a999-8b638a4adf94.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/bff5d138-24c0-496c-8a51-3fe61ee74209.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/752e1a6a-600a-4565-88ab-544b5ba2fffc.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/04ca3c7d-6ff9-4c02-b205-f354da2c2546.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/8fb86b5b-e84a-4713-a962-714e465e8228.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/bbe2da76-d052-4191-ac02-c4fb3a4dc56d.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/b5d46198-4ddd-4f4f-8d3e-309c82990e1c.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/4bf8198a-5dd3-4819-b051-dcddb7d9aa41.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/d56b4b1f-2ea9-43d3-98f3-438a5aad93b3.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/3cbfe500-e410-4cf5-b5c2-572a14fadb16.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/0958fa27-3fa3-4b02-b871-8da07425f117.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/671450a6-e064-4e95-9b7a-afcba3c84da4.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/d9be9c29-35e4-46c5-8a20-9294cd3bca5d.png
arena2,38,61158,956,Level2,\sqrt{\left(5\cdot\left(1+1\right)\right)^6}-8=992,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/ba7ace63-361d-4bc3-b7a2-e49abbc2232b.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/27658523-c200-49ab-8b45-e35ac2eba805.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/e3b78f76-3803-4e80-aa8a-a044e14a4ce9.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/171966cc-5ecc-44e1-bc9b-a94f4a9bbbc5.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/8133644b-abcf-4460-b420-8fbee5b9e5fb.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/1eff27d7-3b8d-443e-8c62-7d56627c4677.png
arena2,38,61158,956,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/9ee74245-dc5f-451a-83d1-0ed501b4ce11/0163ffe2-a499-4657-a12f-ba2a7d111a6d.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/b255eefb-72b3-41eb-9966-530bbabb50bd.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/638724fd-b2e4-4e72-b6e4-29bef7255ff1.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/8fb86b5b-e84a-4713-a962-714e465e8228.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/8b6564d0-10ef-4aab-a1ce-2ff32f0f45e9.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/8c5f556c-2dd4-4752-ae2a-ebc06626346f.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/3b3af372-c06a-4082-8f5e-938945da65ba.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/81ea632d-f2f8-47da-9ad8-fba92be27358.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/1d1f8554-d496-40db-8977-8719172b2559.png
arena2,39,94228,613,Level2,\sqrt{\left(\sqrt9+2\right)^8}-4=621,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/f270f42b-374c-40bc-b389-f9b941068273.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/799def60-6709-481b-b265-d0078f4d1ebf.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/4bae546a-8de2-436d-8e77-4c2ff95046be.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/9f18b97d-68a7-4fa8-9bcf-d8c5e103624e.png
arena2,39,94228,613,Level2,\sqrt{\left(4+\frac{2}{2}\right)^8}-9=616,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/b5d46198-4ddd-4f4f-8d3e-309c82990e1c.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/03179b54-cb59-4ee6-97ee-48533743c4cd.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/698795a0-a423-4760-96ad-dd88a61c8cb8.png
arena2,39,94228,613,Level2,\sqrt{\left(9-2\cdot2\right)^8}-4=621,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/68919117-8972-4e85-af5f-42f6d00d65b1.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/a5ef15ba-cac8-4262-b759-e7b40026cb68.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/590f608f-e7da-4533-b33b-fb3576967bca.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/61d70901-6478-4e09-875f-8e9b6e9f1d06.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/820c12c6-b48a-446e-bf3e-e0e13bf2ec91.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/decb1f3a-28a8-414f-bb3e-7d53209bce20.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/dcde5e73-ea53-4ddc-a993-02a04b801fa6.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/deea29b3-4e0b-420a-ba73-6e890a054a38.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/1447afc5-c9c6-404c-9358-612c2260e9dd.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/e33df90b-b621-472d-b752-0ee07600052e.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/86720ac8-96df-48e3-ad40-ddacaab71bf2.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/e3b78f76-3803-4e80-aa8a-a044e14a4ce9.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/fa9f06cb-99af-4acf-9fd5-b7b0cdb3f1f9.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/7013b86a-12ce-4387-bc3e-e2c947bbcef8.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/0958fa27-3fa3-4b02-b871-8da07425f117.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/3d948f54-5157-43bf-83e7-e9b9fa7666d6.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/27658523-c200-49ab-8b45-e35ac2eba805.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/c7df8b76-c749-44e1-8df7-46e06aa22a66.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/ef129f44-98c0-47c0-b9fc-71251bfac319.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/d115e150-8bab-4d2a-b54f-9bc7a30b26ad.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/96fc45c3-bf24-4c9d-900c-5faa45b16781.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/80835cf8-3408-4ac8-9a75-2971777b62d7.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/af2a8334-978a-4dff-86e7-2a35de0eb87c.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/960967ba-947b-44af-ae9b-9473c78ae264.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/fc147881-d806-4a65-beaa-f0f4a10dbef0.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/feea0de8-7d44-4f58-a4a3-744099b5273e.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/5cc91478-1cb9-43cf-b67a-941232c79b12.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/fc52edff-485e-41a4-b597-e05779276672.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/4aea477f-b9db-46ce-ad40-0bdf34202323.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/d2a1bdef-b4e8-4cad-a97a-98cc9e4b4b38.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/b75fc8a6-97d2-49fb-894a-c28159615819.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/bcd7325a-45cd-4196-b49b-56d5d9f20ef3.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/c174dc58-efb4-420e-b526-2d00c14cddab.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/084d08a7-baa6-4877-8cfe-5d4abf5de7a9.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/a9f5e5fe-e4f0-4769-9e21-22c54531f71b.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/afa002b2-7cd5-458e-8ec9-e31c1e42dc7b.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/d73ae109-c84c-4a7e-8b1e-c5f1ddd5574b.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/ada94b40-cfb1-46cc-a978-ddd92dfe2b95.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/4ba4c7cf-bf89-4b65-98ba-476cf39733cf.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/aa11e09b-d295-45e3-bda5-8824e2f74f6f.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/a712af3f-de2e-4fbe-859d-c215c7b3e950.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/d01f2c6f-dc33-4d19-9546-a45bec8cd87d.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/7b8a1b06-8a4a-46a6-a5f8-49d5ff84dfbf.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/2c5de875-9222-4861-8c30-52233494708e.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/832a705e-60dd-4878-83bc-21a0aee7f24a.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/06126009-2b32-4af0-8f1b-a0687690d106.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/93cf8034-4e89-4e94-bab8-3bad5783f954.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/69b8d91d-c268-4774-9f93-8d775d8538ad.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/f83a1638-1db2-4617-a766-b6279f5dbd3b.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/3b17a431-081d-4b50-8e91-9082bbaf06fc.png
arena2,39,94228,613,Level2,\left(\sqrt9+2\right)^4-8-2=615,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/ba7ace63-361d-4bc3-b7a2-e49abbc2232b.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/dd0529d8-679a-4fac-8a53-9de3a753398b.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/b9b8f951-bb1c-4869-b9bb-ae41c2719a78.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/7f58fa49-eb45-49ac-aebe-cd3c6c166c43.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/0f6776e9-8f0b-4945-a574-a7dcc74ffe0a.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/cae50e5c-66f0-4e39-b831-fc9a53f1539b.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/f3f2ce85-8a03-48bb-b3bd-d00b0575afae.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/afddd76b-3ed3-4cc0-8d5b-d808b293be13.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/7bddfdda-0069-46ca-bd7e-fcfec4bea963.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/ac207d56-fc3e-4d43-b905-4ec6b7b76951.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/de1ae4b7-21ea-476b-a83a-8d12b33cf3c5.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/3638a937-a0ef-400a-ad4a-67d06e9770ca.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/cf63332a-bbe2-43d2-a120-49f1cb0661bd.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/febebb7a-8fe5-4e32-9e0d-579f16523197.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/4f372973-c6b6-4eb6-b989-514101f25487.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/1e012bee-eb12-490f-9572-c44b16783a3d.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/e19f6167-a455-49c0-a891-9d4c85e3cc91.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/a132b848-b499-48d9-aab1-41edc6f8123c.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/566aad65-10bf-4cd8-9675-29c566f85d8d.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/ab49c5fa-021d-43f8-ab67-6cc64b2a0549.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/1eff27d7-3b8d-443e-8c62-7d56627c4677.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/a42d5c35-f353-4527-9974-4eec3a717df4.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/45b4ba2c-7b31-416b-adad-4a4733dfc909.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/a3795258-8df0-4698-b012-4aadee581c2b.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/2fa1b5db-249a-45a7-a3e2-371d6981ea47.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/1c933814-9fb5-4f1d-9311-bd91ff98971c.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/715de79b-9833-4306-be83-917d9caeab3a.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/abfc6f53-1557-490f-a478-e99f4f0ad3aa.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/03357703-4895-474f-a737-b9b6e9076f0a.png
arena2,39,94228,613,Level2,,f3677029-351b-43f3-9771-fdf2f5326e78/0c0d6c38-c9b5-47bd-a1e8-1160d1ca504b/6424bb27-ee4c-40e3-bcc0-cba5114a121d.png
